Price,Close,High,Low,Open,Volume,MACD,MACD_signal,RSI,VWAP,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2015-05-18,29.228588104248047,29.34757662660248,28.817739584800556,28.822230687259434,203531600,0.12096659804368315,0.07398416529810967,58.43037965831887,27.423620989972346,0
2015-05-19,29.201641082763672,29.38349129151326,29.105101245283976,29.340834393025016,178532800,0.15525602535957717,0.09023853731040317,58.052872117465384,27.439094233258803,0
2015-05-20,29.19939613342285,29.405942277366577,29.037750729343962,29.18592625403409,145819600,0.18017257757863092,0.10822534536404872,58.01924114486227,27.451427780615383,1
2015-05-21,29.497983932495117,29.55186686280908,29.14775344971946,29.201636380033424,158921600,0.221459813829199,0.1308722390570788,61.23583580362347,27.46606482699097,1
2015-05-22,29.756168365478516,29.852708196078495,29.50023041849455,29.545134577307383,182384000,0.2718795142198722,0.15907369408963748,63.817430919541195,27.48519195266762,0
2015-05-26,29.10060691833496,29.839237137670924,28.988353377158596,29.769640490254574,282790400,0.2559882863866392,0.17845661254903783,53.98618843713635,27.50906025762346,1
2015-05-27,29.64391326904297,29.693305100588084,29.19714637330237,29.26225191904484,183332800,0.28396132633005067,0.1995575553052404,59.54809996010646,27.525902667917563,0
2015-05-28,29.58554458618164,29.623710381093538,29.432881406534047,29.603505564794247,122933200,0.29798530797962286,0.21924310584011691,58.726818283418666,27.537239967740202,0
2015-05-29,29.24878692626953,29.511459842052865,29.16347312559047,29.462068002260434,203538000,0.27871305511402866,0.23113709569489926,54.09153968994492,27.553530677201035,1
2015-06-01,29.30715560913086,29.49798801625256,29.197149321522843,29.248784995822657,128451200,0.2650936857739197,0.23792841371070336,54.75808162031867,27.563809416072615,0
2015-06-02,29.17694664001465,29.33410093789032,29.033262221141637,29.15449455787237,134670400,0.24101518877426287,0.23854576872341526,52.912477566398145,27.573540773225137,1
2015-06-03,29.212862014770508,29.396959476439864,29.163470179966843,29.334097764090913,123934000,0.22226870177472335,0.2352903553336769,53.37923781796542,27.582813665145054,0
2015-06-04,29.042238235473633,29.316137168158033,28.94121072685873,29.09163007092206,153800400,0.19143729279385724,0.22651974282571297,50.80280086256207,27.593108627353274,0
2015-06-05,28.88283348083496,29.11632275442011,28.817727937179253,29.07366586257055,142507200,0.15238396011352506,0.2116925862832754,48.44998884312638,27.601518317105725,0
2015-06-08,28.6920108795166,29.008566743736854,28.47423869709899,28.938966658316396,210699200,0.10482773457375671,0.19031961594137164,45.72024825270513,27.611802196079626,0
2015-06-09,28.606700897216797,28.754876439708934,28.202589051322455,28.445055473717606,224301600,0.05956861073863351,0.16416941490082404,44.51280323233662,27.62058061767684,1
2015-06-10,28.934476852416992,29.037748202549,28.703233094960424,28.71894852383094,156349200,0.049577708311261404,0.14125107358291153,49.978861765445494,27.6290753752483,0
2015-06-11,28.869369506835938,29.226335002600205,28.844673586805953,29.00182788440279,141563600,0.03599134171000884,0.120199127208331,48.94741030799184,27.637200531413978,0
2015-06-12,28.55057144165039,28.81100053581167,28.537101561901867,28.77956967449613,147544800,-0.0004945899349486638,0.09606038377967507,44.14345334034709,27.643402693882408,0
2015-06-15,28.494441986083984,28.56628419275969,28.222788588564814,28.310346224424162,175955600,-0.03355236087080016,0.07013783484958004,43.33698391309938,27.649186862710202,1
2015-06-16,28.64710807800293,28.7032348578238,28.370965280482128,28.519139088525474,125976400,-0.046891469104831884,0.04673197405869765,46.21516355775766,27.65404230470731,0
2015-06-17,28.57975196838379,28.709964773011993,28.45402683884702,28.674044530896552,131672400,-0.062181098612740016,0.024949359524410117,45.12607092176451,27.65910389939539,1
2015-06-18,28.7099666595459,28.806504778800992,28.561792867696923,28.564038418243282,141628800,-0.06306403983121456,0.007346679653285181,47.692402534070645,27.665137817675884,0
2015-06-19,28.422597885131836,28.69649681509512,28.37769715127201,28.671800897616254,218867600,-0.08596112917409116,-0.011314882112190085,42.921644966668275,27.672592229441214,1
2015-06-22,28.64935874938965,28.750386285982852,28.530370228958727,28.622417273633072,136157200,-0.0848316444258721,-0.02601823457492649,47.39352894713659,27.67796163516274,0
2015-06-23,28.519132614135742,28.64934712484379,28.48545621131773,28.62016182258978,121075600,-0.0933683877411049,-0.03948826520816218,45.20323055276312,27.682236076308154,1
2015-06-24,28.76160430908203,29.14102185080033,28.53934276284116,28.559547579384322,221123600,-0.07965022079588735,-0.04752065632570722,49.85050558787346,27.692262739932403,0
2015-06-25,28.62465476989746,29.00631614835481,28.62465476989746,28.929984557804623,127752400,-0.07891942394132911,-0.053800409848831596,47.40509037557183,27.697658695551347,0
2015-06-26,28.456274032592773,28.734662348263427,28.40239280988143,28.662820147030576,176267200,-0.09087957725689222,-0.06121624333044373,44.51378426628651,27.70347387386473,0
2015-06-29,27.95786476135254,28.39340901916351,27.9466404357216,28.16665640204148,196645600,-0.1389735471927267,-0.07676770410290032,37.268025543875645,27.706531172941922,1
2015-06-30,28.159921646118164,28.31483207136217,28.031952685697945,28.191352498652744,177482800,-0.15895176591109106,-0.09320451646453848,41.43033455198901,27.709732085863347,1
2015-07-01,28.422597885131836,28.49893118811739,28.285648420150196,28.489950698774784,120955200,-0.15183857044534577,-0.10493132726069994,46.408539526672385,27.712984664421338,0
2015-07-02,28.386674880981445,28.442801649276426,28.236253840182595,28.384429330650796,108844000,-0.14740085272838854,-0.11342523235423767,45.83477763171542,27.71568716721682,0
2015-07-06,28.287893295288086,28.33953067956186,28.02970979962554,28.049916328377247,112241600,-0.15012423909972483,-0.1207650337033351,44.21594934973638,27.71786187811957,0
2015-07-07,28.218299865722656,28.321572933201978,27.78724490264604,28.263200603634235,187787200,-0.15609874144602642,-0.12783177525187336,43.06202579058559,27.720669140271035,0
2015-07-08,27.51783561706543,27.982565252958164,27.511100678014607,27.946645007069353,243046400,-0.21487820623761777,-0.14524106144902227,33.56671224775802,27.72020745134514,0
2015-07-09,26.956565856933594,27.852348654111065,26.765735175629562,27.805202371402054,314380000,-0.3032553950593524,-0.1768439281710883,28.200768139947044,27.713988484654728,1
2015-07-10,27.677234649658203,27.805203626459758,27.212505027289065,27.376395961787374,245418000,-0.31155163195237634,-0.2037854689273459,41.19866976185804,27.71263256781249,1
2015-07-13,28.211559295654297,28.23400966012928,27.91071893055986,28.070118745041167,165762000,-0.27187689841927565,-0.21740375482573188,48.624778868538236,27.71511346001678,0
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400,-0.23858951033070142,-0.2216409059267258,48.48629423861029,27.717441372860836,1
2015-07-15,28.47199249267578,28.546080252327005,28.193604147358503,28.22503500669174,134596800,-0.1881202642381865,-0.21493677758901797,52.04696713399922,27.72081373486498,1
2015-07-16,28.85141372680664,28.864887033920745,28.590986313438957,28.67854396829008,144889600,-0.11616779048303627,-0.19518298016782165,56.563019024363896,27.726328342224676,1
2015-07-17,29.10060691833496,29.10060691833496,28.80650318856588,28.97937460117522,184658800,-0.03859226111724823,-0.16386483635770696,59.27568227479869,27.734827990706513,1
2015-07-20,29.650651931762695,29.852706935059995,29.343074900277706,29.403692771549377,235600800,0.06650432006804152,-0.11779100507255727,64.5397850309734,27.75067353949336,0
2015-07-21,29.35430145263672,29.84148141747718,29.2577650501334,29.82576770284685,307025600,0.12444656830210121,-0.06934349039762558,60.036996185661344,27.769504144351487,0
2015-07-22,28.112777709960938,28.17563942026838,27.38761906525004,27.38761906525004,461802400,0.06938579108340548,-0.04159763410141937,45.66362777500757,27.77147322385654,0
2015-07-23,28.099308013916016,28.532605050306223,28.07685593478742,28.332793878604413,203998000,0.024381778579890323,-0.028401751565157434,45.53625273289446,27.774749997742383,0
2015-07-24,27.951133728027344,28.229522050217625,27.816429811667735,28.135229480051226,168649200,-0.02297580135648758,-0.027316561523423464,44.07961533507748,27.77604962345235,0
2015-07-27,27.56273651123047,27.751323370004943,27.416808263347612,27.634578716274724,177822000,-0.0908007396681434,-0.04001339715236745,40.42893028667509,27.774840575206508,1
2015-07-28,27.699689865112305,27.818680086169934,27.513350243718037,27.699689865112305,134472400,-0.13198011621612338,-0.058406740965118636,42.24530364222738,27.774394409407005,0
2015-07-29,27.61212730407715,27.726626402829435,27.45048192062762,27.64804926166736,148046800,-0.1697241612155942,-0.08067022501521376,41.37663262122567,27.773503143683698,0
2015-07-30,27.47293472290039,27.51783545821553,27.324759213224574,27.46170868264498,134513200,-0.20846520965702098,-0.1062292219435752,39.96964741421002,27.771985882340527,0
2015-07-31,27.232709884643555,27.533548554043172,27.1451522592002,27.524568065170378,171540000,-0.2556054459930799,-0.13610446675347615,37.59370442730555,27.76929720636772,0
2015-08-03,26.59062385559082,27.51783764507541,26.38407600330823,27.277615095056948,279904000,-0.34084633494441974,-0.17705284039166488,32.10102133851062,27.760584997392808,0
2015-08-04,25.73749542236328,26.424486643368652,25.425430670805067,26.36162492547971,496554400,-0.4718020479136804,-0.236002681896068,26.550349611992445,27.729830948499423,1
2015-08-05,25.908119201660156,26.366113882701175,25.167245100271078,25.3580757891582,397250400,-0.5554150024851339,-0.29988514601388117,29.187567603456998,27.705313183059936,1
2015-08-06,25.964502334594727,26.27346993956854,25.736724992839505,26.15394284089159,211612000,-0.6100964121006349,-0.36192739923123196,30.080967782655478,27.693710545612497,1
2015-08-07,26.052457809448242,26.217090619437244,25.82242473914464,25.84046702090362,154681600,-0.6389689155193352,-0.41733570248885266,31.532148764491936,27.685520801424556,1
2015-08-10,26.999656677246094,27.06054722679899,26.280236615106542,26.280236615106542,219806400,-0.5787481020712555,-0.44961818240533324,44.815465523412854,27.67922913892447,0
2015-08-11,25.59464454650879,26.65234961012279,25.55856170517238,26.568905351084506,388331200,-0.637051872880761,-0.48710492050041887,34.21248361856976,27.658076852722047,1
2015-08-12,25.989307403564453,26.02990167075178,24.7241214169336,25.378139401348783,404870000,-0.6439885380760124,-0.5184816440155375,38.60642158045292,27.632141891377064,0
2015-08-13,25.969011306762695,26.25091546397765,25.831441940393287,26.16972692905123,194143200,-0.6437034084088857,-0.5435259968942072,38.464143678852395,27.622529142297815,1
2015-08-14,26.151681900024414,26.230614711623016,25.71191214925631,25.781823822299895,171718000,-0.6215723517039784,-0.5591352678561614,40.58643176155804,27.614196401659598,1
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800,-0.5755608983558922,-0.5624203939561077,43.68522969954406,27.607844814319503,0
2015-08-18,26.273466110229492,26.48545857621936,26.162960168016326,26.25767954705618,138242800,-0.5448268213605161,-0.5589016794369893,42.376118764178486,27.602411583874087,0
2015-08-19,25.937435150146484,26.277974093461545,25.863012048386416,26.18325472064303,193146000,-0.541344452195716,-0.5553902339887347,39.49842976833572,27.593264603974838,0
2015-08-20,25.40520668029785,25.788595701522556,25.175171891077685,25.727705151791735,274006400,-0.5749039046933113,-0.55929296812965,35.39820714179341,27.57581628985767,0
2015-08-21,23.851346969604492,25.236060026314007,23.826539266584746,24.904540468328662,513102000,-0.7185999323784422,-0.5911543609794085,26.687795257533267,27.526553738202058,0
2015-08-24,23.255970001220703,24.53694278230871,20.748149564835238,21.395402241330586,648825200,-0.870487576249225,-0.6470210040333719,24.227789494530057,27.43910610367142,1
2015-08-25,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400,-0.9684141927639693,-0.7112996417794915,25.953951868493533,27.397737840490098,1
2015-08-26,24.737653732299805,24.782757708441796,23.691225656226788,24.151291718815553,387098400,-0.9270578613197422,-0.7544512856875416,40.0656030132529,27.36511220693321,1
2015-08-27,25.46609115600586,25.53825854469192,24.812073228197402,25.310481245761512,338464400,-0.8259824469145798,-0.7687575179329493,46.0737942092378,27.345357800573158,1
2015-08-28,25.54953956604004,25.55404927580334,25.154873718399095,25.296952804131475,212657600,-0.7307225488233122,-0.7611505241110219,46.732573322306294,27.33400435125605,0
2015-08-31,25.430007934570312,25.82918342077651,25.258609743824614,25.265375167566138,224917200,-0.6572966898796118,-0.7403797572647399,45.86820046173339,27.32267679901897,0
2015-09-01,24.293371200561523,25.231547274367415,24.21218267140638,24.841392912055593,307383600,-0.6829506231651088,-0.7288939304448138,38.563797216894166,27.299637649499722,1
2015-09-02,25.335289001464844,25.335289001464844,24.611359349064436,24.859436378122908,247555200,-0.6121509956310902,-0.7055453434820691,46.90988849443217,27.284821297619153,0
2015-09-03,24.891010284423828,25.434520609176296,24.816587173376877,25.369118637705323,212935600,-0.5851461595136236,-0.68146550668838,44.155350089444234,27.271967538546658,0
2015-09-04,24.642934799194336,24.909052411318573,24.471538298278528,24.575278829024374,199985200,-0.5771096894739287,-0.6605943432454897,42.64940066233487,27.25802831880963,1
2015-09-08,25.328529357910156,25.38491020090834,24.879738329414508,25.202236820188393,219374400,-0.5095452573860229,-0.6303845260735963,47.93441316283709,27.245970751218692,0
2015-09-09,24.841400146484375,25.71417450816615,24.755700162636934,25.655539669394205,340043200,-0.48966268777406796,-0.6022401584136906,44.777046651448835,27.22671247023429,1
2015-09-10,25.387163162231445,25.547284532502452,24.78501623728133,24.868458774677904,251571200,-0.4249683235709263,-0.5667857914451377,48.842695349847986,27.2135851226951,1
2015-09-11,25.757017135620117,25.757017135620117,25.204485712067463,25.211251136098557,199662000,-0.3399348913628657,-0.5214156114286833,51.451245459671696,27.205026435241514,1
2015-09-14,26.005096435546875,26.361423734609033,25.903611618249975,26.291512048053683,233453600,-0.24964955284259105,-0.46706239971146485,53.1759144554626,27.19826718598785,1
2015-09-15,26.22385597229004,26.28023681217563,25.80438238589269,26.144923140571546,173364800,-0.15861726414386013,-0.4053733725979439,54.70400339843202,27.193357774262687,1
2015-09-16,26.253170013427734,26.282487425058154,26.034412121844227,26.2170854570152,148694000,-0.08314962425615846,-0.34092862292958687,54.9163239484397,27.18951582048556,0
2015-09-17,25.691619873046875,26.271214819452602,25.646515890843613,26.0840317447631,256450400,-0.06787100449696126,-0.28631709924306176,50.074120102658455,27.180857305372182,0
2015-09-18,25.58561897277832,25.77731516382369,25.229293448668184,25.305970548601277,297141200,-0.06358302944212468,-0.24177028528287436,49.1923709280067,27.168408081355565,1
2015-09-21,25.9825382232666,26.018622775819814,25.632978153589715,25.635232147669665,200888000,-0.027835837785371353,-0.19898339578337376,52.56093743194824,27.161859892571908,0
2015-09-22,25.574342727661133,25.750250627489013,25.375881121204046,25.569831298092794,201384800,-0.03207416490846171,-0.16560154960839138,48.96545847931485,27.153786633363502,1
2015-09-23,25.78182029724121,25.872029949851093,25.551787317661717,25.62620868950431,143026800,-0.01847835679158294,-0.13617691104502969,50.80742132051759,27.148705471360298,1
2015-09-24,25.935184478759766,26.04794615040655,25.34205870531606,25.540518627996033,200878000,0.004618388911637794,-0.1080178510536962,52.181310765975255,27.141829717446488,0
2015-09-25,25.869783401489258,26.316320393790807,25.714171738616404,26.259939556008657,224607600,0.01744431868133489,-0.08292541710668999,51.520498795675124,27.135289698160552,0
2015-09-28,25.35784339904785,25.838207465392667,25.35784339904785,25.6758303949081,208436000,-0.013544190311307602,-0.06904917174761352,46.55101871326883,27.126979275903107,0
2015-09-29,24.59557342529297,25.599153260083906,24.32494612186981,25.445797329315738,293461600,-0.09847644808016653,-0.07493462701412412,40.31544045121634,27.110552333510597,1
2015-09-30,24.875219345092773,25.154867740335696,24.521147851892948,24.8459002164761,265892000,-0.1415886399312214,-0.08826542959754358,43.31527922417428,27.095939105714272,0
2015-10-01,24.71284294128418,24.721864079506634,24.200904100948506,24.597825579705606,255716400,-0.18670555590260562,-0.10795345485855598,41.99539244146612,27.08017616519348,1
2015-10-02,24.893260955810547,25.03534173440742,24.2550313316186,24.358771841984098,232079200,-0.205533548101414,-0.1274694735071276,44.03593871996391,27.067056798163698,1
2015-10-05,24.98347282409668,25.116532476066386,24.59782815784907,24.7805014943331,208258800,-0.21074617303091614,-0.1441248134118853,45.07636588444197,27.056261503118435,1
2015-10-06,25.102998733520508,25.199973824285006,24.755692634517555,24.949642816046556,192787200,-0.2028936422606087,-0.15587857918162998,46.49566678489543,27.046915512950747,0
2015-10-07,24.98347282409668,25.20674042653343,24.67450698047369,25.19997500230904,187062400,-0.20396402668508173,-0.16549566868232035,45.236766165180676,27.03764210681025,0
2015-10-08,24.694805145263672,24.85041679677311,24.403879837079565,24.85041679677311,247918400,-0.22550589169167523,-0.17749771328419134,42.2607393211381,27.023695204234514,1
2015-10-09,25.285676956176758,25.321759795085008,24.692549483550184,24.807566866245324,211064400,-0.19267848030842671,-0.18053386668903842,49.573537541682526,27.014177252448576,0
2015-10-12,25.168399810791016,25.42775194862327,25.132316977685587,25.423242239712426,121868800,-0.17411867409524717,-0.17925082817028018,48.26686647422398,27.009131217424475,1
2015-10-13,25.211254119873047,25.36009862799194,24.96092307745778,24.99249620707714,132197200,-0.1541746796243011,-0.17423559846108438,48.797958082643895,27.003488473514405,0
2015-10-14,24.85492706298828,25.15036208741455,24.708336548055346,25.098492682820865,177849600,-0.1652170169313223,-0.17243188215513197,44.689792158641374,26.99482543148316,1
2015-10-15,25.227035522460938,25.28116063064611,24.918067993716836,25.01729879256146,150694000,-0.14230174008365992,-0.16640585374083755,49.47356359227465,26.98836874299524,0
2015-10-16,25.042112350463867,25.25861455445786,24.927094963133552,25.20899914342884,156930400,-0.13747820937846456,-0.16062032486836297,47.28482743005723,26.981453317024034,1
2015-10-19,25.19771957397461,25.20222928299877,24.83237120119208,24.987982831922718,119036800,-0.1197192747923026,-0.1524401148531509,49.31675280537858,26.97624510849464,1
2015-10-20,25.657793045043945,25.748002737155492,24.99249979185897,25.109771187179245,195871200,-0.06774023974870147,-0.135500139832261,54.85717631369168,26.96947841562845,0
2015-10-21,25.655532836914062,26.06598520204166,25.642000267980254,25.709657950830245,167180800,-0.026424257502696946,-0.1136849633663482,54.82546846278035,26.96497647048438,1
2015-10-22,26.047945022583008,26.047945022583008,25.73221201152131,25.784083135299802,166616400,0.037550481375916434,-0.08343787441789528,59.23140135124631,26.96110951747796,1
2015-10-23,26.855321884155273,26.889150731977324,26.235132649642118,26.318575190915617,237467600,0.15165134573528505,-0.03642003038725922,66.47605786718557,26.959494167741624,0
